id_siniestro;id_poliza;id_asegurado;id_vehiculo;ramo;cobertura;fecha_ocurrencia;fecha_reporte;monto_reclamado_usd;monto_estimado_usd;monto_pagado_usd;estado;sucursal;ciudad_evento;descripcion;documentos_completos;id_beneficiario;tipo_beneficiario;dias_desde_inicio_poliza;dias_desde_fin_poliza;dias_entre_ocurrencia_reporte;historial_siniestros_asegurado;tuvo_parte_policial;tuvo_testigo;fault_responsable;etiqueta_fraude_simulada;ramo_pol;fecha_inicio;fecha_fin;prima_usd;suma_asegurada_usd;deducible_usd;canal_venta;ciudad;estado_poliza;tipo_cobertura;segmento;antiguedad_anios;ciudad_ase;num_polizas;reclamos_ultimos_12_meses;mora_actual;score_cliente_simulado;placa;chasis;motor;marca;modelo;anio_vehiculo;categoria;valor_comercial_usd;id_proveedor;nombre;tipo;ciudad_prov;antiguedad_anios_prov;lista_restrictiva;reclamos_asociados;porcentaje_casos_observados;monto_promedio_reclamado_usd
SIN-107636;POL-307636;ASE-201781;VEH-0307636;Vehículos;Choque;14/9/2025;10/10/2025;19204;17692;3556;Liquidado;Babahoyo;Babahoyo;Manejo defensivo en Av. 6 de Diciembre, sin embargo el conductor delante frenó bruscamente provocando colisión por alcance.;Sí;PRV-NEW0018;Perito;181;184;26;3;Sí;No;Tercero;0;Vehículos;17/3/2025;17/3/2026;771;21134;528;Banca seguros;Babahoyo;Vigente;Theft;Estándar;12;Babahoyo;4;2;No;824;NEW-7636;HJ2RXE2BZ2T5UNCDP;G3EPLGCV96;Ford;Escape;2019;Pickup;22514;PRV-NEW0018;Perito Dr. Aguilar;Perito;Ibarra;2;No;202;387;12890
SIN-107637;POL-307637;ASE-203808;VEH-0307637;Vehículos;Choque;8/7/2024;12/7/2024;2017;2174;0;Negativa;Latacunga;Latacunga;Manejo defensivo en Av. 6 de Diciembre, sin embargo el conductor delante frenó bruscamente provocando colisión por alcance.;Sí;PRV-NEW0098;Taller;191;174;4;2;Sí;No;Compartido;0;Vehículos;30/12/2023;29/12/2024;856;15612;390;Web;Latacunga;Vigente;Comprehensive;Joven;4;Latacunga;3;2;No;576;NEW-7637;R2X17TYN0MY8XMMDF;S3J9GEBFB4;Kia;Sportage;2021;Hatchback;13925;PRV-NEW0098;Reparaciones Aguilar;Taller;Ibarra;4;No;329;371;10002
SIN-107638;POL-307638;ASE-200404;VEH-0307638;Vehículos;Choque;18/3/2024;10/4/2024;65438;69888;0;Pago Total;Loja;Loja;Salía del parqueadero del City Mall cuando otro automotor en reversa golpeó mi maletero.;Sí;PRV-NEW0085;Taller;282;83;23;2;Sí;No;Tercero;0;Vehículos;10/6/2023;9/6/2024;4031;93206;2330;App movil;Loja;Vigente;Liability;Estándar;11;Loja;4;0;No;658;NEW-7638;UNTTBFUKUMPJ32UM5;WM1FV5FY05;Ford;EcoSport;2013;Sport;78521;PRV-NEW0085;Body Shop Mendoza;Taller;Esmeraldas;5;No;85;365;11752
SIN-107639;POL-307639;ASE-200194;VEH-0307639;Vehículos;Responsabilidad Civil;20/9/2024;20/9/2024;7656;8006;4600;Liquidado;Cuenca;Cuenca;Atropello a motociclista en la intersección de Panamericana Sur con Plaza Las Américas. Lesiones moderadas. Ref. 182441.;Sí;PRV-NEW0005;Taller;284;81;0;1;No;No;Compartido;0;Vehículos;11/12/2023;10/12/2024;1105;33134;828;Broker;Cuenca;Vigente;Liability;Joven;17;Cuenca;3;3;No;437;NEW-7639;Y6RZXVS6PRPSB0JVJ;JTA1U0253K;Suzuki;Vitara;2014;Utility;33849;PRV-NEW0005;Body Shop Rojas;Taller;Otavalo;5;No;207;227;3516
SIN-107640;POL-307640;ASE-200160;VEH-0307640;Vehículos;Choque;6/3/2024;27/3/2024;1298;1342;150;Pago Total;Guayaquil;Guayaquil;Salía del parqueadero del torres Bicentenario cuando otro automotor en reversa golpeó mi puerta trasera.;No;PRV-NEW0050;Perito;214;151;21;0;No;No;Asegurado;1;Vehículos;5/8/2023;4/8/2024;436;8533;213;Banca seguros;Guayaquil;Vigente;Collision;Estándar;2;Guayaquil;3;2;No;414;NEW-7640;JV1BHZBGFHLY4MWE0;YFUR8M32RG;Volkswagen;Tiguan;2023;Pickup;8780;PRV-NEW0050;Perito Sr. Cordova;Perito;Babahoyo;5;No;353;511;8366
SIN-107641;POL-307641;ASE-202720;VEH-0307641;Vehículos;Responsabilidad Civil;21/9/2024;27/9/2024;43291;41285;32682;Pago Total;Ambato;Ambato;Reclamo por afectación a vehículo de tercero en parqueadero del Hotel Marriott.;Sí;PRV-NEW0145;Taller;149;216;6;3;No;No;Tercero;0;Vehículos;25/4/2024;25/4/2025;2542;59232;1480;Web;Ambato;Vigente;Theft;Estándar;9;Ambato;4;2;No;606;NEW-7641;CP8F0HZJALAR0MCKP;VZSLBCHN1U;Nissan;Kicks;2010;Hatchback;71043;PRV-NEW0145;Reparaciones Ortega;Taller;Otavalo;14;No;170;290;10250
SIN-107642;POL-307642;ASE-202077;VEH-0307642;Vehículos;Responsabilidad Civil;29/8/2023;25/9/2023;23212;24512;12143;Liquidado;Tulcan;Tulcan;Reclamo de responsabilidad civil por daños causados a un tercero durante maniobra en Av. Galo Plaza. Ref. 490278.;Sí;PRV-NEW0081;Perito;45;320;27;2;No;No;Tercero;1;Vehículos;15/7/2023;14/7/2024;2225;45421;1135;Broker;Tulcan;Vigente;Theft;Estándar;13;Tulcan;4;1;No;510;NEW-7642;7996XCFUXF4KJJ5CR;5CT59SK514;Chevrolet;Sail;2008;Hatchback;37952;PRV-NEW0081;Perito Ing. Rodriguez;Perito;Loja;10;No;233;110;13471
SIN-107643;POL-307643;ASE-200957;VEH-0307643;Vehículos;Robo;25/3/2024;2/4/2024;57643;56696;0;Reserva;Tena;Tena;Reporto pérdida total por robo. Vehículo no recuperado a la fecha. Adjunto denuncia y reporte policial. Ref. 773312.;Sí;PRV-NEW0039;Taller;338;27;8;4;No;No;Compartido;0;Vehículos;22/4/2023;21/4/2024;1593;49665;1241;Banca seguros;Tena;Vigente;Liability;Estándar;6;Tena;2;3;No;816;NEW-7643;DVFLYP4LASTD1W1KH;SLMWXBADVL;Hyundai;Accent;2012;Sedan;61265;PRV-NEW0039;Mecanica Vargas;Taller;Salinas;1;No;397;450;10421
SIN-107644;POL-307644;ASE-200746;VEH-0307644;Vehículos;Choque;2/4/2026;28/4/2026;10755;11334;0;Pago Total;Latacunga;Latacunga;Manejo defensivo en Av. 9 de Octubre, sin embargo el conductor delante frenó bruscamente provocando colisión por alcance.;Sí;PRV-NEW0042;Taller;301;64;26;2;No;Sí;Asegurado;0;Vehículos;5/6/2025;5/6/2026;3117;78643;1966;Banca seguros;Latacunga;Vigente;Collision;Estándar;10;Latacunga;1;1;No;677;NEW-7644;5KWPAN9ZRG0ZYVTNS;7DJF9M91H0;Chevrolet;Onix;2017;Hatchback;70142;PRV-NEW0042;Body Shop Toala;Taller;Santo Domingo;20;No;345;556;4440
SIN-107645;POL-307645;ASE-202534;VEH-0307645;Vehículos;Robo;29/5/2025;21/6/2025;24100;25615;0;Anticipo;Cuenca;Cuenca;Hurto del vehículo desde el parqueadero del Riocentro Sur. Cuento con video de cámaras de seguridad. Ref. 473016.;Sí;PRV-NEW0128;Taller;200;165;23;1;No;No;Asegurado;0;Vehículos;10/11/2024;10/11/2025;1039;24337;608;Broker;Cuenca;Vigente;Comprehensive;Premium;19;Cuenca;2;2;No;632;NEW-7645;90ZJC3LSV42E6MUDY;JHS8VM0ZZ3;Toyota;Fortuner;2020;Crossover;28934;PRV-NEW0128;Pinturas Auto Salazar;Taller;Cuenca;5;No;216;227;14683
SIN-107646;POL-307646;ASE-201413;VEH-0307646;Vehículos;Choque;9/6/2024;24/6/2024;20386;19898;0;Negativa;Loja;Loja;Salía del parqueadero del Sambo Park cuando otro automotor en reversa golpeó mi parachoques.;No;PRV-NEW0072;Clínica;321;44;15;2;No;No;Tercero;0;Vehículos;24/7/2023;23/7/2024;1641;28636;715;Broker;Loja;Vigente;Comprehensive;Premium;3;Loja;1;2;No;623;NEW-7646;256E9Z56W08SM2T6T;DR0RMLDZSF;Toyota;RAV4;2019;Pickup;30757;PRV-NEW0072;Clínica Santa Maria;Clínica;Guayaquil;5;No;198;259;9892
SIN-107647;POL-307647;ASE-202680;VEH-0307647;Vehículos;Robo;27/4/2026;5/5/2026;6219;6722;0;Cierre Sin Consecuencia;Tulcan;Tulcan;Tras dejar el vehículo en revisión técnica en torres Bicentenario, este desapareció. Aún investigo. Ref. 473678.;No;PRV-NEW0006;Perito;337;28;8;0;No;No;Tercero;1;Vehículos;25/5/2025;25/5/2026;442;8238;205;Web;Tulcan;Vigente;Comprehensive;Premium;3;Tulcan;2;2;No;358;NEW-7647;3SNKS4V7SA4J1FE8M;15RYPHWHX8;Mazda;CX-3;2012;Sport;9467;PRV-NEW0006;Perito Lic. Rojas;Perito;Babahoyo;23;No;390;414;11392
SIN-107648;POL-307648;ASE-204570;VEH-0307648;Vehículos;Responsabilidad Civil;7/3/2024;20/3/2024;15454;15819;0;Reserva;Machala;Machala;Reclamo por afectación a vehículo de tercero en parqueadero del Sambo Park.;Sí;PRV-NEW0115;Taller;155;210;13;2;No;No;Asegurado;0;Vehículos;4/10/2023;3/10/2024;712;21540;538;Banca seguros;Machala;Vigente;Liability;Joven;8;Machala;1;0;No;547;NEW-7648;YA4UHLL3JCVYKCKM9;Z20XM5BZD8;Chevrolet;Sail;2024;Utility;19867;PRV-NEW0115;Mecanica Express Zambrano;Taller;Loja;14;No;294;418;7352
SIN-107649;POL-307649;ASE-200521;VEH-0307649;Vehículos;Choque;12/12/2024;6/1/2025;1545;1616;0;Negativa;Babahoyo;Babahoyo;En la intersección de Av. Eloy Alfaro con la Y otro conductor se pasó la señal de pare y colisionamos.;Sí;PRV-NEW0025;Taller;228;137;25;4;No;No;Tercero;0;Vehículos;28/4/2024;28/4/2025;411;14449;361;Venta directa;Babahoyo;Vigente;Theft;Estándar;15;Babahoyo;4;2;No;541;NEW-7649;DL47WC7D51KC8M5WT;VW1XCHBKAV;Mazda;CX-3;2016;Crossover;14130;PRV-NEW0025;Frenos Rodriguez;Taller;Machala;9;No;240;467;11869
SIN-107650;POL-307650;ASE-201534;VEH-0307650;Vehículos;Choque;12/1/2025;8/2/2025;11995;12488;3594;Anticipo;Machala;Machala;Tras detenerme en la curva de el CCI, una camioneta plata no logró frenar a tiempo y me embistió.;Sí;PRV-NEW0117;Taller;178;187;27;3;No;No;Tercero;0;Vehículos;18/7/2024;18/7/2025;574;16787;419;Venta directa;Machala;Vigente;Comprehensive;Premium;2;Machala;2;3;No;422;NEW-7650;NW4WK1F3VPNV58FM1;GDNASZJRHX;Volkswagen;Polo;2016;SUV;16544;PRV-NEW0117;Pinturas Auto Rodriguez;Taller;Manta;4;No;215;192;12438
SIN-107651;POL-307651;ASE-202901;VEH-0307651;Vehículos;Responsabilidad Civil;9/9/2024;25/9/2024;33483;32489;0;Pago Total;Salinas;Salinas;Reclamo de responsabilidad civil por daños causados a un tercero durante maniobra en Av. Pichincha. Ref. 419408.;Sí;PRV-NEW0125;Taller;43;322;16;3;No;No;Asegurado;0;Vehículos;28/7/2024;28/7/2025;1687;31298;782;Venta directa;Salinas;Vigente;Collision;Premium;8;Salinas;1;1;No;450;NEW-7651;781VVUTTBYVGBJ8VT;M8PMY7PF25;Volkswagen;Tiguan;2015;Pickup;38549;PRV-NEW0125;Body Shop Salazar;Taller;Riobamba;17;No;78;246;6503
SIN-107652;POL-307652;ASE-202369;VEH-0307652;Vehículos;Choque;27/7/2023;31/7/2023;21475;20768;20272;Liquidado;Babahoyo;Babahoyo;Salía del parqueadero del el edificio Cofiec cuando otro automotor en reversa golpeó mi parachoques.;Sí;PRV-NEW0093;Taller;162;203;4;1;No;No;Tercero;0;Vehículos;15/2/2023;15/2/2024;517;20142;503;Broker;Babahoyo;Vigente;Theft;Premium;11;Babahoyo;3;3;No;735;NEW-7652;XGGJ6D21EHTTRAR7S;B9YUL4MYET;BMW;Serie 3;2009;Sport;25079;PRV-NEW0093;Servi-Auto Mendoza;Taller;Salinas;8;No;232;205;6361
SIN-107653;POL-307653;ASE-203764;VEH-0307653;Vehículos;Responsabilidad Civil;5/12/2025;14/12/2025;13182;13723;9683;Liquidado;Riobamba;Riobamba;Reclamo de responsabilidad civil por daños causados a un tercero durante maniobra en Av. Olimpica.;Sí;PRV-NEW0090;Clínica;211;154;9;4;No;No;Asegurado;0;Vehículos;8/5/2025;8/5/2026;4016;72090;1802;Broker;Riobamba;Vigente;Collision;Joven;17;Riobamba;4;1;No;355;NEW-7653;C0GRGY1FTAFZL7DAA;RVSXNNFDK1;Renault;Sandero;2012;Sedan;73347;PRV-NEW0090;Clínica Santa Lucia;Clínica;Salinas;1;No;323;555;8604
SIN-107654;POL-307654;ASE-202524;VEH-0307654;Vehículos;Choque;22/4/2023;2/5/2023;4901;4353;1628;Pago Parcial;Guayaquil;Guayaquil;Mientras realizaba un cambio de carril en la Av. Eloy Alfaro, un bus en mi punto ciego impactó mi puerta lateral derecho. Ref. 732566.;Sí;PRV-NEW0130;Taller;61;304;10;4;No;No;Tercero;0;Vehículos;20/2/2023;20/2/2024;899;25457;636;Venta directa;Guayaquil;Vigente;Theft;Joven;7;Guayaquil;1;3;No;522;NEW-7654;KT8FG1875HWSMAASS;K94M11JPMZ;Honda;City;2011;Pickup;25696;PRV-NEW0130;Auto Service Cabrera;Taller;Tulcan;6;No;351;421;3708
SIN-107655;POL-307655;ASE-202767;VEH-0307655;Vehículos;Choque;4/10/2023;6/10/2023;1123;1019;0;Anticipo;Loja;Loja;Salía del parqueadero del Hotel Marriott cuando otro automotor en reversa golpeó mi lateral izquierdo. Ref. 976420.;Sí;PRV-NEW0126;Perito;144;221;2;0;No;No;Tercero;0;Vehículos;13/5/2023;12/5/2024;269;7896;197;Broker;Loja;Vigente;Comprehensive;Joven;10;Loja;2;1;No;763;NEW-7655;SEA2SBKGT85VB0771;14WA2AUW2S;Ford;Escape;2021;Pickup;8166;PRV-NEW0126;Perito Lic. Mendoza;Perito;Portoviejo;2;No;101;428;4175
SIN-107656;POL-307656;ASE-200054;VEH-0307656;Vehículos;Choque;26/12/2023;6/1/2024;8330;8494;2593;Pago Parcial;Manta;Manta;Colisión múltiple en Av. Patria con participación de 3 vehículos, condiciones neblina.;Sí;PRV-NEW0038;Taller;156;209;11;4;No;No;Asegurado;0;Vehículos;23/7/2023;22/7/2024;2015;60469;1511;Web;Manta;Vigente;Theft;Estándar;17;Manta;4;1;No;791;NEW-7656;VHAANFDT2ZF03GNRK;XLLWY0P7ZD;Kia;Rio;2021;Sedan;61310;PRV-NEW0038;Mecanica Zambrano;Taller;Ambato;16;No;342;580;5071
SIN-107657;POL-307657;ASE-201780;VEH-0307657;Vehículos;Choque;12/10/2023;14/10/2023;53479;52341;0;Cierre Sin Consecuencia;Ibarra;Ibarra;Mi auto estaba estacionado en la calle Plaza Las Américas y al volver encontré daños evidentes en la puerta del conductor. Ref. 231517.;No;PRV-NEW0142;Perito;139;226;2;0;No;No;Compartido;0;Vehículos;26/5/2023;25/5/2024;2916;52208;1305;Banca seguros;Ibarra;Vigente;Liability;Joven;9;Ibarra;3;1;No;534;NEW-7657;RRJ5DXUJG3JD6C18M;FZY1GNGWST;Mercedes-Benz;GLC;2022;Hatchback;60106;PRV-NEW0142;Perito Ing. Salazar;Perito;Tulcan;17;No;246;270;13374
SIN-107658;POL-307658;ASE-201429;VEH-0307658;Vehículos;Daño;31/12/2023;18/1/2024;27604;29627;0;Reserva;Tulcan;Tulcan;Vehículo presenta daños en la pintura por vandalismo nocturno mientras estaba estacionado en el CCI.;Sí;PRV-NEW0147;Perito;340;25;18;2;No;No;Tercero;0;Vehículos;25/1/2023;25/1/2024;3029;66265;1656;Venta directa;Tulcan;Vigente;Theft;Joven;7;Tulcan;4;0;No;586;NEW-7658;6FU4G23XX35BTNCFL;FSA2MZDW4S;BMW;X1;2008;Sport;66221;PRV-NEW0147;Perito Dr. Yepez;Perito;Quito;13;No;104;183;4238
SIN-107659;POL-307659;ASE-200896;VEH-0307659;Vehículos;Responsabilidad Civil;26/8/2024;13/9/2024;33501;34749;29828;Pago Parcial;Riobamba;Riobamba;Atropello a motociclista en la intersección de Av. Eloy Alfaro con el centro comercial Quicentro. Lesiones moderadas.;Sí;PRV-NEW0060;Taller;219;146;18;1;No;No;Asegurado;1;Vehículos;20/1/2024;19/1/2025;2122;62652;1566;Web;Riobamba;Vigente;Liability;Premium;16;Riobamba;1;1;No;467;NEW-7659;BXS1JLAD111NPU2ER;R086XBY7HV;Renault;Duster;2012;SUV;53227;PRV-NEW0060;Auto Service Aguilar;Taller;Loja;21;Sí;147;237;8887
SIN-107660;POL-307660;ASE-204025;VEH-0307660;Vehículos;Responsabilidad Civil;26/9/2024;6/10/2024;7615;8117;0;Reserva;Ibarra;Ibarra;Reclamo por afectación a vehículo de tercero en parqueadero del centro comercial Mall del Sur.;Sí;PRV-NEW0047;Taller;155;210;10;2;No;No;Asegurado;0;Vehículos;24/4/2024;24/4/2025;758;14359;358;Banca seguros;Ibarra;Vigente;Comprehensive;Joven;15;Ibarra;1;0;No;350;NEW-7660;T05VL8USF5S07XFDB;34449S62DJ;BMW;X5;2024;Sport;14478;PRV-NEW0047;Reparaciones Toala;Taller;Salinas;4;No;372;141;7363
SIN-107661;POL-307661;ASE-201028;VEH-0307661;Vehículos;Choque;27/3/2025;12/4/2025;10663;10323;5807;Pago Parcial;Latacunga;Latacunga;El vehículo asegurado fue impactado lateralmente por un sedan que perdió el control en el centro comercial Quicentro debido a sol pleno.;Sí;PRV-NEW0125;Taller;289;76;16;4;No;Sí;Tercero;1;Vehículos;11/6/2024;11/6/2025;745;17780;444;Broker;Latacunga;Vigente;Theft;Estándar;16;Latacunga;2;3;No;300;NEW-7661;NG7G13X9CB15GR6YC;CHKDKCNGEX;Mazda;CX-5;2008;Hatchback;14870;PRV-NEW0125;Body Shop Salazar;Taller;Riobamba;17;No;78;246;6503
SIN-107662;POL-307662;ASE-203895;VEH-0307662;Vehículos;Pérdida Total;16/3/2025;13/4/2025;20700;22128;0;Pago Total;Tena;Tena;Pérdida total del vehículo por accidente grave en la Av. Patria. Daños estructurales irreparables. Ref. 778368.;Sí;PRV-NEW0087;Clínica;192;173;28;2;No;No;Asegurado;0;Vehículos;5/9/2024;5/9/2025;1039;29866;746;Venta directa;Tena;Vigente;Comprehensive;Estándar;15;Tena;1;1;No;428;NEW-7662;497Z1REYT0N623USM;3ACARB28B4;Toyota;Hilux;2024;SUV;28340;PRV-NEW0087;Clínica San Pedro;Clínica;Tena;9;No;319;433;14952
SIN-107663;POL-307663;ASE-203809;VEH-0307663;Vehículos;Choque;7/2/2026;12/2/2026;8866;9133;4225;Anticipo;Portoviejo;Portoviejo;Mientras realizaba un cambio de carril en la Av. Patria, un camioneta en mi punto ciego impactó mi puerta maletero.;Sí;PRV-NEW0126;Perito;327;38;5;3;No;No;Tercero;0;Vehículos;17/3/2025;17/3/2026;1360;30999;774;Web;Portoviejo;Vigente;Collision;Estándar;10;Portoviejo;4;3;No;526;NEW-7663;5UR4GFKV3GG9B4RCR;YCM7VBRVTY;Toyota;RAV4;2011;Hatchback;36609;PRV-NEW0126;Perito Lic. Mendoza;Perito;Portoviejo;2;No;101;428;4175
SIN-107664;POL-307664;ASE-202022;VEH-0307664;Vehículos;Choque;13/11/2024;19/11/2024;71336;72122;46651;Anticipo;Cuenca;Cuenca;Estando detenido en el semáforo de el CCI, un vehículo rojo no respetó la luz y me embistió.;Sí;PRV-NEW0061;Taller;8;357;6;2;No;No;Asegurado;0;Vehículos;5/11/2024;5/11/2025;2811;64772;1619;App movil;Cuenca;Vigente;Collision;Estándar;9;Cuenca;3;1;No;827;NEW-7664;BUPECNU11SNKRXDNY;PH4AWFTA5Z;Volkswagen;Polo;2008;SUV;75664;PRV-NEW0061;Servicentro Castro;Taller;Esmeraldas;2;No;307;396;9334
SIN-107665;POL-307665;ASE-203940;VEH-0307665;Vehículos;Choque;6/5/2025;20/5/2025;6208;6664;5599;Pago Total;Babahoyo;Babahoyo;Tras detenerme en la curva de el peaje sur, una camioneta verde no logró frenar a tiempo y me embistió.;Sí;PRV-NEW0144;Taller;200;165;14;1;Sí;No;Tercero;0;Vehículos;18/10/2024;18/10/2025;2729;46862;1171;App movil;Babahoyo;Vigente;Comprehensive;Estándar;18;Babahoyo;1;0;No;586;NEW-7665;J1JA66F5EMGMJYFAM;00PFXVBRL4;Suzuki;Vitara;2011;Crossover;50535;PRV-NEW0144;Servi-Auto Gomez;Taller;Salinas;20;No;163;295;7991
SIN-107666;POL-307666;ASE-202195;VEH-0307666;Vehículos;Responsabilidad Civil;24/3/2024;3/4/2024;6971;6816;3841;Pago Parcial;Latacunga;Latacunga;Daños a propiedad de tercero (muro/poste/cerca) tras pérdida de control en Av. Naciones Unidas.;Sí;PRV-NEW0143;Taller;182;183;10;3;No;No;Tercero;0;Vehículos;24/9/2023;23/9/2024;1578;41134;1028;Web;Latacunga;Vigente;Collision;Joven;18;Latacunga;2;1;No;757;NEW-7666;0XDY82WZKB8V67XTR;5LTFVG4FX1;Suzuki;Swift;2023;Utility;37649;PRV-NEW0143;Frenos Gomez;Taller;Riobamba;24;No;343;191;13190
SIN-107667;POL-307667;ASE-204250;VEH-0307667;Vehículos;Responsabilidad Civil;24/3/2026;31/3/2026;28528;24544;2554;Pago Total;Loja;Loja;Reclamo por afectación a vehículo de tercero en parqueadero del Sambo Park. Ref. 471637.;Sí;PRV-NEW0098;Taller;307;58;7;2;No;No;Compartido;0;Vehículos;21/5/2025;21/5/2026;2890;50198;1254;Web;Loja;Vigente;Theft;Premium;6;Loja;4;0;No;834;NEW-7667;MTL3B3AL78954VP5V;LF2KD02ZJP;Ford;Ranger;2016;Hatchback;44696;PRV-NEW0098;Reparaciones Aguilar;Taller;Ibarra;4;No;329;371;10002
SIN-107668;POL-307668;ASE-202647;VEH-0307668;Vehículos;Choque;8/2/2025;28/2/2025;2185;2201;0;Pago Total;Machala;Machala;En la intersección de Av. Pichincha con el puente de Guápulo otro conductor se pasó la señal de pare y colisionamos.;Sí;PRV-NEW0042;Taller;127;238;20;4;No;No;Compartido;0;Vehículos;4/10/2024;4/10/2025;2274;40774;1019;Broker;Machala;Vigente;Comprehensive;Premium;7;Machala;2;3;No;513;NEW-7668;AJ4VN9B36R2BE2AAR;VNR69X24LY;Ford;EcoSport;2024;Hatchback;40910;PRV-NEW0042;Body Shop Toala;Taller;Santo Domingo;20;No;345;556;4440
SIN-107669;POL-307669;ASE-201524;VEH-0307669;Vehículos;Responsabilidad Civil;3/11/2025;19/11/2025;17193;16585;0;Reserva;Cuenca;Cuenca;Atropello a motociclista en la intersección de Av. Quito con el puente de Guápulo. Lesiones moderadas. Ref. 676221.;Sí;PRV-NEW0084;Taller;190;175;16;1;No;No;Tercero;0;Vehículos;27/4/2025;27/4/2026;2195;37736;943;App movil;Cuenca;Vigente;Collision;Joven;5;Cuenca;1;1;No;730;NEW-7669;9LDUR9CXA6D6UJ9KG;DJEWU6V26H;Hyundai;i10;2019;Utility;36481;PRV-NEW0084;Body Shop Mero;Taller;Otavalo;13;No;218;462;13138
SIN-107670;POL-307670;ASE-202128;VEH-0307670;Vehículos;Robo;28/3/2025;9/4/2025;6583;5617;3788;Pago Total;Portoviejo;Portoviejo;Tras dejar el vehículo en revisión técnica en torres Bicentenario, este desapareció. Aún investigo.;Sí;PRV-NEW0020;Taller;260;105;12;0;No;No;Compartido;1;Vehículos;11/7/2024;11/7/2025;940;19258;481;Venta directa;Portoviejo;Vigente;Liability;Joven;13;Portoviejo;1;0;No;389;NEW-7670;46TD5GWBZ94ZTU00C;2WERC3DE6R;Toyota;Corolla;2022;Sedan;18763;PRV-NEW0020;Frenos Espinoza;Taller;Ibarra;20;No;194;380;13146
SIN-107671;POL-307671;ASE-201851;VEH-0307671;Vehículos;Choque;5/2/2026;15/2/2026;307;273;0;Negativa;Tulcan;Tulcan;Conduciendo por la Av. Amazonas en sentido norte-sur, un automotor me chocó por la parte trasera. Solicito atención prioritaria por uso laboral del vehículo. Ref. 288713.;Sí;PRV-NEW0055;Clínica;254;111;10;4;No;No;Compartido;1;Vehículos;27/5/2025;27/5/2026;178;6474;161;App movil;Tulcan;Vigente;Theft;Premium;2;Tulcan;2;2;No;607;NEW-7671;U96CFZ0SNJUZP2XX6;R9011EFLH7;BMW;Serie 3;2013;Sport;7538;PRV-NEW0055;Clínica La Familia;Clínica;Tena;24;Sí;143;552;9364
SIN-107672;POL-307672;ASE-203085;VEH-0307672;Vehículos;Responsabilidad Civil;12/4/2024;14/4/2024;2326;2213;1344;Liquidado;Otavalo;Otavalo;Reclamo por afectación a vehículo de tercero en parqueadero del Sambo Park.;Sí;PRV-NEW0121;Clínica;23;342;2;3;No;No;Asegurado;0;Vehículos;20/3/2024;20/3/2025;564;12272;306;Broker;Otavalo;Vigente;Comprehensive;Joven;7;Otavalo;3;3;No;453;NEW-7672;WBZ11G7FBBNS03SHU;DM2NG518BS;BMW;X5;2024;Crossover;11792;PRV-NEW0121;Clínica La Lucia;Clínica;Loja;1;No;239;500;14582
SIN-107673;POL-307673;ASE-203964;VEH-0307673;Vehículos;Choque;9/9/2023;18/9/2023;3037;3007;0;Reserva;Latacunga;Latacunga;Colisión múltiple en Av. Eloy Alfaro con participación de 3 vehículos, condiciones sol pleno.;No;PRV-NEW0012;Taller;174;191;9;1;No;No;Asegurado;0;Vehículos;19/3/2023;18/3/2024;283;7360;184;Web;Latacunga;Vigente;Collision;Joven;17;Latacunga;4;2;No;310;NEW-7673;638GZZ0B9ZW6D00C1;K2WBB724YF;Hyundai;Tucson;2013;Sedan;7502;PRV-NEW0012;Servicentro Zambrano;Taller;Ibarra;19;No;213;425;6932
SIN-107674;POL-307674;ASE-203573;VEH-0307674;Vehículos;Choque;12/9/2025;10/10/2025;31807;31934;0;Pago Total;Ambato;Ambato;Iba transitando normal por Av. Eloy Alfaro cuando un sedan salió de un parqueadero sin mirar y me chocó.;No;PRV-NEW0027;Taller;339;26;28;2;No;No;Tercero;0;Vehículos;8/10/2024;8/10/2025;4046;81891;2047;Banca seguros;Ambato;Vigente;Comprehensive;Joven;6;Ambato;3;2;No;751;NEW-7674;B7FBFYGU3H7JU6HHJ;0TP0BWLMM5;Volkswagen;Polo;2022;Sedan;73279;PRV-NEW0027;Reparaciones Gomez;Taller;Salinas;17;Sí;370;460;14692
SIN-107675;POL-307675;ASE-201126;VEH-0307675;Vehículos;Responsabilidad Civil;26/5/2025;27/5/2025;64063;67477;6746;Anticipo;Tulcan;Tulcan;Atropello a motociclista en la intersección de Av. 9 de Octubre con el redondel del Atahualpa. Lesiones moderadas. Ref. 847899.;No;PRV-NEW0101;Taller;120;245;1;0;No;No;Asegurado;1;Vehículos;26/1/2025;26/1/2026;1739;59643;1491;Venta directa;Tulcan;Vigente;Collision;Premium;12;Tulcan;1;2;No;365;NEW-7675;J8XSXH14KP6YNN4NG;9JF7S5VPUG;Nissan;Sentra;2015;SUV;73531;PRV-NEW0101;Servicentro Espinoza;Taller;Esmeraldas;18;No;208;193;4504
